stockCode,stockName,changeReason,changeDate
603380,易德龙,首次公开发行,2017-06-01 00:00:00
603381,永臻股份,新上市,2024-06-26 00:00:00
603383,顶点软件,新上市,2017-05-22 00:00:00
603383,顶点软件,首次公开发行,2017-05-02 00:00:00
603385,惠达卫浴,新上市,2017-04-05 00:00:00
603385,惠达卫浴,首次公开发行,2017-03-13 00:00:00
603386,骏亚科技,简称变更,2022-05-23 00:00:00
603386,广东骏亚,新上市,2017-09-12 00:00:00
603386,广东骏亚,首次公开发行,2017-08-22 00:00:00
603387,基蛋生物,新上市,2017-07-17 00:00:00
603387,基蛋生物,首次公开发行,2017-06-26 00:00:00
603388,*ST元成,实施退市风险警示,2025-05-06 00:00:00
603388,ST元成,实施其他风险警示,2024-04-30 00:00:00
603388,元成股份,新上市,2017-03-24 00:00:00
603388,元成股份,首次公开发行,2017-02-13 00:00:00
603389,*ST亚振,实施退市风险警示,2025-05-06 00:00:00
603389,亚振家居,撤销退市风险警示,2021-05-13 00:00:00
603389,*ST亚振,实施退市风险警示,2020-04-29 00:00:00
603389,亚振家居,新上市,2016-12-15 00:00:00
603389,亚振家居,首次公开发行,2016-11-25 00:00:00
603390,通达电气,新上市,2019-11-25 00:00:00
603390,通达电气,首次公开发行,2019-11-05 00:00:00
603391,力聚热能,新上市,2024-07-31 00:00:00
603392,万泰生物,新上市,2020-04-29 00:00:00
603392,万泰生物,首次公开发行,2020-04-03 00:00:00
603393,新天然气,新上市,2016-09-12 00:00:00
603393,新天然气,首次公开发行,2016-08-23 00:00:00
603395,红四方,新上市,2024-11-26 00:00:00
603396,金辰股份,新上市,2017-10-18 00:00:00
603396,金辰股份,首次公开发行,2017-09-27 00:00:00
603398,*ST沐邦,实施退市风险警示,2025-05-06 00:00:00
603398,沐邦高科,简称变更,2021-11-23 00:00:00
603398,邦宝益智,新上市,2015-12-09 00:00:00
603398,邦宝益智,首次公开发行,2015-06-25 00:00:00
603399,永杉锂业,简称变更,2024-07-19 00:00:00
603399,永杉锂业,简称变更,2023-04-27 00:00:00
603399,吉翔股份,简称变更,2018-02-06 00:00:00
603399,新华龙,新上市,2012-08-24 00:00:00
603399,新华龙,首次公开发行,2012-07-31 00:00:00
603408,建霖家居,新上市,2020-07-30 00:00:00
603408,建霖家居,首次公开发行,2020-07-09 00:00:00
603409,汇通控股,新上市,2025-03-04 00:00:00
603416,信捷电气,新上市,2016-12-21 00:00:00
603416,信捷电气,首次公开发行,2016-11-29 00:00:00
603421,鼎信通讯,新上市,2016-10-11 00:00:00
603421,鼎信通讯,首次公开发行,2016-09-12 00:00:00
603429,集友股份,新上市,2017-01-24 00:00:00
603429,集友股份,首次公开发行,2017-01-10 00:00:00
603439,三力制药,简称变更,2025-12-12 00:00:00
603439,贵州三力,新上市,2020-04-28 00:00:00
603439,贵州三力,首次公开发行,2020-04-08 00:00:00
603444,吉比特,新上市,2017-01-04 00:00:00
603444,吉比特,首次公开发行,2016-12-20 00:00:00
603456,九洲药业,新上市,2014-10-10 00:00:00
603456,九洲药业,首次公开发行,2014-09-16 00:00:00
603458,勘设股份,新上市,2017-08-09 00:00:00
603458,勘设股份,首次公开发行,2017-07-20 00:00:00
603466,风语筑,新上市,2017-10-20 00:00:00
603466,风语筑,首次公开发行,2017-09-25 00:00:00
603477,巨星农牧,变更证券简称,2020-09-24 00:00:00
603477,振静股份,新上市,2017-12-18 00:00:00
603477,振静股份,首次公开发行,2017-11-28 00:00:00
603486,科沃斯,新上市,2018-05-28 00:00:00
603486,科沃斯,首次公开发行,2018-05-08 00:00:00
603488,展鹏科技,新上市,2017-05-16 00:00:00
603488,展鹏科技,首次公开发行,2017-04-24 00:00:00
603489,八方股份,新上市,2019-11-11 00:00:00
603489,八方股份,首次公开发行,2019-09-24 00:00:00
603496,恒为科技,新上市,2017-06-07 00:00:00
603496,恒为科技,首次公开发行,2017-05-16 00:00:00
603499,翔港科技,新上市,2017-10-16 00:00:00
603499,翔港科技,首次公开发行,2017-09-18 00:00:00
603500,祥和实业,新上市,2017-09-04 00:00:00
603500,祥和实业,首次公开发行,2017-08-15 00:00:00
603501,豪威集团,简称变更,2025-06-20 00:00:00
603501,韦尔股份,新上市,2017-05-04 00:00:00
603501,韦尔股份,首次公开发行,2017-04-12 00:00:00
603505,金石资源,新上市,2017-05-03 00:00:00
603505,金石资源,首次公开发行,2017-04-12 00:00:00
603506,南都物业,新上市,2018-02-01 00:00:00
603506,南都物业,首次公开发行,2018-01-02 00:00:00
603507,振江股份,新上市,2017-11-06 00:00:00
603507,振江股份,首次公开发行,2017-10-17 00:00:00
603508,思维列控,新上市,2015-12-24 00:00:00
603508,思维列控,首次公开发行,2015-06-26 00:00:00
603511,爱慕股份,新上市,2021-05-31 00:00:00
603511,爱慕股份,首次公开发行,2021-04-15 00:00:00
603515,欧普照明,新上市,2016-08-19 00:00:00
603515,欧普照明,首次公开发行,2016-07-29 00:00:00
603516,淳中科技,新上市,2018-02-02 00:00:00
603516,淳中科技,首次公开发行,2018-01-15 00:00:00
603517,ST绝味,实施其他风险警示,2025-09-23 00:00:00
603517,绝味食品,新上市,2017-03-17 00:00:00
603517,绝味食品,首次公开发行,2017-02-27 00:00:00
603518,锦泓集团,变更公司名称,2019-06-26 00:00:00
603518,维格娜丝,新上市,2014-12-03 00:00:00
603518,维格娜丝,首次公开发行,2014-11-14 00:00:00
603519,立霸股份,新上市,2015-03-19 00:00:00
603519,立霸股份,首次公开发行,2015-03-03 00:00:00
603520,司太立,新上市,2016-03-09 00:00:00
603520,司太立,首次公开发行,2016-02-18 00:00:00
603527,众源新材,新上市,2017-09-07 00:00:00
603527,众源新材,首次公开发行,2017-08-16 00:00:00
603528,多伦科技,新上市,2016-05-03 00:00:00
603528,多伦科技,首次公开发行,2016-04-13 00:00:00
603529,爱玛科技,新上市,2021-06-15 00:00:00
603530,神马电力,新上市,2019-08-05 00:00:00
603530,神马电力,首次公开发行,2019-06-25 00:00:00
603533,掌阅科技,新上市,2017-09-21 00:00:00
603533,掌阅科技,首次公开发行,2017-08-30 00:00:00
603535,嘉诚国际,新上市,2017-08-08 00:00:00
603535,嘉诚国际,首次公开发行,2017-07-19 00:00:00
603536,惠发食品,变更证券简称,2019-08-16 00:00:00
603536,惠发股份,新上市,2017-06-13 00:00:00
603536,惠发股份,首次公开发行,2017-05-22 00:00:00
603538,美诺华,新上市,2017-04-07 00:00:00
603538,美诺华,首次公开发行,2017-03-16 00:00:00
603551,奥普科技,简称变更,2024-06-12 00:00:00
603551,奥普家居,新上市,2020-01-15 00:00:00
603551,奥普家居,首次公开发行,2019-12-24 00:00:00
603555,ST贵人,实施其他风险警示,2023-04-28 00:00:00
603555,贵人鸟,撤销其他风险警示,2022-05-25 00:00:00
603555,ST贵人,撤销退市风险警示及实施其他风险警示,2021-07-22 00:00:00
603555,*ST贵人,实施退市风险警示,2020-05-06 00:00:00
603555,贵人鸟,新上市,2014-01-24 00:00:00
603555,贵人鸟,首次公开发行,2014-01-07 00:00:00
603556,海兴电力,新上市,2016-11-10 00:00:00
603556,海兴电力,首次公开发行,2016-10-21 00:00:00
603557,ST起步,实施其他风险警示,2021-04-30 00:00:00
603557,起步股份,新上市,2017-08-18 00:00:00
603557,起步股份,首次公开发行,2017-07-31 00:00:00
603558,健盛集团,新上市,2015-01-27 00:00:00
603558,健盛集团,首次公开发行,2015-01-06 00:00:00
603559,ST通脉,撤销退市风险警示及实施其他风险警示,2025-07-04 00:00:00
603559,*ST通脉,实施退市风险警示,2024-05-06 00:00:00
603559,ST通脉,实施其他风险警示,2023-05-04 00:00:00
603559,中通国脉,新上市,2016-12-02 00:00:00
603559,中通国脉,首次公开发行,2016-11-10 00:00:00
603565,中谷物流,新上市,2020-09-25 00:00:00
603565,中谷物流,首次公开发行,2020-08-18 00:00:00
603566,普莱柯,新上市,2015-05-18 00:00:00
603566,普莱柯,首次公开发行,2015-04-24 00:00:00
603567,珍宝岛,新上市,2015-04-24 00:00:00
603567,珍宝岛,首次公开发行,2015-04-03 00:00:00
603568,伟明环保,新上市,2015-05-28 00:00:00
603568,伟明环保,首次公开发行,2015-05-11 00:00:00
603569,长久物流,新上市,2016-08-10 00:00:00
603569,长久物流,首次公开发行,2016-07-21 00:00:00
603577,汇金通,新上市,2016-12-22 00:00:00
603577,汇金通,首次公开发行,2016-12-01 00:00:00
603578,三星新材,新上市,2017-03-06 00:00:00
603578,三星新材,首次公开发行,2017-02-13 00:00:00
603579,荣泰健康,新上市,2017-01-11 00:00:00
603579,荣泰健康,首次公开发行,2016-12-27 00:00:00
603580,*ST艾艾,实施退市风险警示,2025-04-30 00:00:00
603580,艾艾精工,新上市,2017-05-25 00:00:00
603580,艾艾精工,首次公开发行,2017-05-11 00:00:00
603583,捷昌驱动,新上市,2018-09-21 00:00:00
603583,捷昌驱动,首次公开发行,2018-08-13 00:00:00
603585,苏利股份,新上市,2016-12-14 00:00:00
603585,苏利股份,首次公开发行,2016-11-24 00:00:00
603586,金麒麟,新上市,2017-04-06 00:00:00
603586,金麒麟,首次公开发行,2017-03-13 00:00:00
603587,地素时尚,新上市,2018-06-22 00:00:00
603587,地素时尚,首次公开发行,2017-05-23 00:00:00
603588,高能环境,新上市,2014-12-29 00:00:00
603588,高能环境,首次公开发行,2014-12-11 00:00:00
603589,口子窖,新上市,2015-06-29 00:00:00
603589,口子窖,首次公开发行,2015-06-10 00:00:00
603590,康辰药业,新上市,2018-08-27 00:00:00
603590,康辰药业,首次公开发行,2018-08-06 00:00:00
603595,ST东尼,实施其他风险警示,2025-10-31 00:00:00
603595,东尼电子,新上市,2017-07-12 00:00:00
603595,东尼电子,首次公开发行,2017-06-22 00:00:00
603596,伯特利,新上市,2018-04-27 00:00:00
603596,伯特利,首次公开发行,2018-03-19 00:00:00
603598,引力传媒,新上市,2015-05-27 00:00:00
603598,引力传媒,首次公开发行,2015-05-11 00:00:00
603599,广信股份,新上市,2015-05-13 00:00:00
603599,广信股份,首次公开发行,2015-04-24 00:00:00
603600,永艺股份,新上市,2015-01-23 00:00:00
603600,永艺股份,首次公开发行,2015-01-06 00:00:00
603601,再升科技,新上市,2015-01-22 00:00:00
603601,再升科技,首次公开发行,2015-01-06 00:00:00
603602,纵横通信,新上市,2017-08-10 00:00:00
603602,纵横通信,首次公开发行,2017-07-25 00:00:00
603603,退市博天,进入退市整理期,2024-03-27 00:00:00
603603,*ST博天,实施退市风险警示,2022-05-06 00:00:00
603603,博天环境,新上市,2017-02-17 00:00:00
603603,博天环境,首次公开发行,2017-01-23 00:00:00
603605,珀莱雅,新上市,2017-11-15 00:00:00
603605,珀莱雅,首次公开发行,2017-10-25 00:00:00
603606,东方电缆,新上市,2014-10-15 00:00:00
603606,东方电缆,首次公开发行,2014-09-16 00:00:00
603607,京华激光,新上市,2017-10-25 00:00:00
603607,京华激光,首次公开发行,2017-09-28 00:00:00
603608,天创时尚,撤销退市风险警示,2025-05-06 00:00:00
603608,*ST天创,实施退市风险警示,2024-05-06 00:00:00
603608,天创时尚,新上市,2016-02-18 00:00:00
603608,天创时尚,首次公开发行,2016-01-22 00:00:00
603609,禾丰股份,关于变更证券简称的实施公告,2021-03-30 00:00:00
603609,禾丰牧业,新上市,2014-08-08 00:00:00
603609,禾丰牧业,首次公开发行,2014-07-18 00:00:00
603610,麒盛科技,新上市,2019-10-29 00:00:00
603610,麒盛科技,首次公开发行,2019-10-09 00:00:00
603611,诺力股份,新上市,2015-01-28 00:00:00
603611,诺力股份,首次公开发行,2015-01-06 00:00:00
603612,索通发展,新上市,2017-07-18 00:00:00
603612,索通发展,首次公开发行,2017-06-28 00:00:00
603613,国联股份,新上市,2019-07-30 00:00:00
603613,国联股份,首次公开发行,2019-07-09 00:00:00
603615,茶花股份,新上市,2017-02-13 00:00:00
603615,茶花股份,首次公开发行,2017-01-17 00:00:00
603616,韩建河山,新上市,2015-06-11 00:00:00
603616,韩建河山,首次公开发行,2015-05-25 00:00:00
603617,君禾股份,新上市,2017-07-03 00:00:00
603617,君禾股份,首次公开发行,2017-06-12 00:00:00
603618,杭电股份,新上市,2015-02-17 00:00:00
603618,杭电股份,首次公开发行,2015-02-02 00:00:00
603619,中曼石油,新上市,2017-11-17 00:00:00
603619,中曼石油,首次公开发行,2017-07-24 00:00:00
603626,科森科技,新上市,2017-02-09 00:00:00
603626,科森科技,首次公开发行,2017-01-13 00:00:00
603628,清源股份,新上市,2017-01-12 00:00:00
603628,清源股份,首次公开发行,2016-12-21 00:00:00
603629,利通电子,新上市,2018-12-24 00:00:00
603629,利通电子,首次公开发行,2018-12-03 00:00:00
603630,拉芳家化,新上市,2017-03-13 00:00:00
603630,拉芳家化,首次公开发行,2017-02-21 00:00:00
603633,徕木股份,新上市,2016-11-17 00:00:00
603633,徕木股份,首次公开发行,2016-10-31 00:00:00
603636,南威软件,新上市,2014-12-30 00:00:00
603636,南威软件,首次公开发行,2014-12-11 00:00:00
603637,镇海股份,新上市,2017-02-08 00:00:00
603637,镇海股份,首次公开发行,2017-01-12 00:00:00
603638,艾迪精密,新上市,2017-01-20 00:00:00
603638,艾迪精密,首次公开发行,2016-12-30 00:00:00
603639,海利尔,新上市,2017-01-12 00:00:00
603639,海利尔,首次公开发行,2016-12-22 00:00:00
603648,畅联股份,新上市,2017-09-13 00:00:00
603648,畅联股份,首次公开发行,2017-08-24 00:00:00
603650,彤程新材,新上市,2018-06-27 00:00:00
603650,彤程新材,首次公开发行,2018-06-06 00:00:00
603655,朗博科技,新上市,2017-12-29 00:00:00
603655,朗博科技,首次公开发行,2017-12-11 00:00:00
603656,泰禾智能,变更证券简称,2020-11-26 00:00:00
603656,泰禾光电,新上市,2017-03-21 00:00:00
603656,泰禾光电,首次公开发行,2017-03-07 00:00:00
603657,春光科技,新上市,2018-07-30 00:00:00
603657,春光科技,首次公开发行,2018-07-10 00:00:00
603658,安图生物,新上市,2016-09-01 00:00:00
603658,安图生物,首次公开发行,2016-08-11 00:00:00
603659,璞泰来,新上市,2017-11-03 00:00:00
603659,璞泰来,首次公开发行,2017-10-16 00:00:00
603660,苏州科达,新上市,2016-12-01 00:00:00
603660,苏州科达,首次公开发行,2016-11-09 00:00:00
603661,恒林股份,新上市,2017-11-21 00:00:00
603661,恒林股份,首次公开发行,2017-10-31 00:00:00
603662,柯力传感,新上市,2019-08-06 00:00:00
603662,柯力传感,首次公开发行,2019-07-16 00:00:00
603663,三祥新材,新上市,2016-08-01 00:00:00
603663,三祥新材,首次公开发行,2016-07-11 00:00:00
603665,康隆达,新上市,2017-03-13 00:00:00
603665,康隆达,首次公开发行,2017-02-21 00:00:00
603666,亿嘉和,新上市,2018-06-12 00:00:00
603666,亿嘉和,首次公开发行,2018-05-29 00:00:00
603667,五洲新春,新上市,2016-10-25 00:00:00
603667,五洲新春,首次公开发行,2016-09-27 00:00:00
603668,天马科技,新上市,2017-01-17 00:00:00
603668,天马科技,首次公开发行,2016-11-11 00:00:00
603669,灵康药业,新上市,2015-05-28 00:00:00
603669,灵康药业,首次公开发行,2015-05-11 00:00:00
603676,卫信康,新上市,2017-07-21 00:00:00
603676,卫信康,首次公开发行,2017-07-03 00:00:00
603677,奇精机械,新上市,2017-02-06 00:00:00
603677,奇精机械,首次公开发行,2017-01-16 00:00:00
603678,火炬电子,新上市,2015-01-26 00:00:00
603678,火炬电子,首次公开发行,2015-01-06 00:00:00
603679,华体科技,新上市,2017-06-21 00:00:00
603679,华体科技,首次公开发行,2017-05-31 00:00:00
603680,今创集团,新上市,2018-02-27 00:00:00
603680,今创集团,首次公开发行,2017-05-02 00:00:00
603681,永冠新材,新上市,2019-03-26 00:00:00
603681,永冠新材,首次公开发行,2019-02-12 00:00:00
603682,锦和商管,简称变更,2022-05-18 00:00:00
603682,锦和商业,新上市,2020-04-21 00:00:00
603682,锦和商业,首次公开发行,2020-03-31 00:00:00
603683,晶华新材,新上市,2017-10-20 00:00:00
603683,晶华新材,首次公开发行,2017-09-25 00:00:00
603685,晨丰科技,新上市,2017-11-27 00:00:00
603685,晨丰科技,首次公开发行,2017-11-06 00:00:00
603686,福龙马,简称变更,2022-01-04 00:00:00
603686,龙马环卫,新上市,2015-01-26 00:00:00
603686,龙马环卫,首次公开发行,2015-01-06 00:00:00
603687,大胜达,新上市,2019-07-26 00:00:00
603687,大胜达,首次公开发行,2019-06-17 00:00:00
603688,石英股份,新上市,2014-10-31 00:00:00
603688,石英股份,首次公开发行,2014-01-08 00:00:00
603689,皖天然气,新上市,2017-01-10 00:00:00
603689,皖天然气,首次公开发行,2016-12-16 00:00:00
603690,至纯科技,新上市,2017-01-13 00:00:00
603690,至纯科技,首次公开发行,2016-12-23 00:00:00
603693,江苏新能,新上市,2018-07-03 00:00:00
603693,江苏新能,首次公开发行,2018-06-12 00:00:00
603696,安记食品,新上市,2015-12-09 00:00:00
603696,安记食品,首次公开发行,2015-06-25 00:00:00
603697,有友食品,新上市,2019-05-08 00:00:00
603697,有友食品,首次公开发行,2019-04-15 00:00:00
603698,航天工程,新上市,2015-01-28 00:00:00
603698,航天工程,首次公开发行,2015-01-07 00:00:00
603699,纽威股份,新上市,2014-01-17 00:00:00
603699,纽威股份,首次公开发行,2013-12-31 00:00:00
603700,宁水集团,变更证券简称,2020-03-19 00:00:00
603700,宁波水表,新上市,2019-01-22 00:00:00
603700,宁波水表,首次公开发行,2019-01-02 00:00:00
603701,德宏股份,新上市,2016-04-12 00:00:00
603701,德宏股份,首次公开发行,2016-03-28 00:00:00
603703,盛洋科技,新上市,2015-04-23 00:00:00
603703,盛洋科技,首次公开发行,2015-04-03 00:00:00
603706,东方环宇,新上市,2018-07-09 00:00:00
603706,东方环宇,首次公开发行,2018-06-19 00:00:00
603707,健友股份,新上市,2017-07-19 00:00:00
603707,健友股份,首次公开发行,2017-06-28 00:00:00
603708,家家悦,新上市,2016-12-13 00:00:00
603708,家家悦,首次公开发行,2016-11-22 00:00:00
603709,中源家居,新上市,2018-02-08 00:00:00
603709,中源家居,首次公开发行,2018-01-25 00:00:00
603711,香飘飘,新上市,2017-11-30 00:00:00
603711,香飘飘,首次公开发行,2017-11-13 00:00:00
603712,七一二,新上市,2018-02-26 00:00:00
603712,七一二,首次公开发行,2018-01-30 00:00:00
603713,密尔克卫,新上市,2018-07-13 00:00:00
603713,密尔克卫,首次公开发行,2018-06-25 00:00:00
603716,塞力医疗,变更证券简称,2020-12-10 00:00:00
603716,塞力斯,新上市,2016-10-31 00:00:00
603716,塞力斯,首次公开发行,2016-10-17 00:00:00
603717,天域生物,简称变更,2024-08-21 00:00:00
603717,天域生态,新上市,2017-03-27 00:00:00
603717,天域生态,首次公开发行,2017-02-14 00:00:00
603718,海利生物,新上市,2015-05-15 00:00:00
603718,海利生物,首次公开发行,2015-04-24 00:00:00
603719,良品铺子,新上市,2020-02-24 00:00:00
603719,良品铺子,首次公开发行,2020-01-14 00:00:00
603721,*ST天择,实施退市风险警示,2025-05-06 00:00:00
603721,中广天择,新上市,2017-08-11 00:00:00
603721,中广天择,首次公开发行,2017-07-24 00:00:00
603722,阿科力,新上市,2017-10-25 00:00:00
603722,阿科力,首次公开发行,2017-09-27 00:00:00
603725,天安新材,新上市,2017-09-06 00:00:00
603725,天安新材,首次公开发行,2017-08-16 00:00:00
603726,朗迪集团,新上市,2016-04-21 00:00:00
603726,朗迪集团,首次公开发行,2016-03-31 00:00:00
603727,博迈科,新上市,2016-11-22 00:00:00
603727,博迈科,首次公开发行,2016-10-31 00:00:00
603728,鸣志电器,新上市,2017-05-09 00:00:00
603728,鸣志电器,首次公开发行,2017-04-18 00:00:00
603729,龙韵股份,撤销其他风险警示,2022-05-31 00:00:00
603729,ST龙韵,实施其他风险警示,2021-05-06 00:00:00
603729,龙韵股份,新上市,2015-03-24 00:00:00
603729,龙韵股份,首次公开发行,2015-03-03 00:00:00
603730,岱美股份,新上市,2017-07-28 00:00:00
603730,岱美股份,首次公开发行,2017-06-19 00:00:00
603733,仙鹤股份,新上市,2018-04-20 00:00:00
603733,仙鹤股份,首次公开发行,2018-03-28 00:00:00
603737,三棵树,新上市,2016-06-03 00:00:00
603737,三棵树,首次公开发行,2016-05-16 00:00:00
603738,泰晶科技,新上市,2016-09-28 00:00:00
603738,泰晶科技,首次公开发行,2016-09-12 00:00:00
603739,蔚蓝生物,新上市,2019-01-16 00:00:00
603739,蔚蓝生物,首次公开发行,2018-12-24 00:00:00
603755,日辰股份,新上市,2019-08-28 00:00:00
603755,日辰股份,首次公开发行,2019-08-07 00:00:00
603757,大元泵业,新上市,2017-07-11 00:00:00
603757,大元泵业,首次公开发行,2017-06-20 00:00:00
603758,秦安股份,新上市,2017-05-17 00:00:00
603758,秦安股份,首次公开发行,2017-04-25 00:00:00
603759,海天股份,新上市,2021-03-26 00:00:00
603759,海天股份,首次公开发行,2021-02-09 00:00:00
603766,隆鑫通用,新上市,2012-08-10 00:00:00
603766,隆鑫通用,首次公开发行,2012-07-23 00:00:00
603767,中马传动,新上市,2017-06-13 00:00:00
603767,中马传动,首次公开发行,2017-05-02 00:00:00
603768,常青股份,新上市,2017-03-24 00:00:00
603768,常青股份,首次公开发行,2017-02-13 00:00:00
603773,沃格光电,新上市,2018-04-17 00:00:00
603773,沃格光电,首次公开发行,2018-03-26 00:00:00
603776,永安行,新上市,2017-08-17 00:00:00
603776,永安行,首次公开发行,2017-04-27 00:00:00
603777,来伊份,新上市,2016-10-12 00:00:00
603777,来伊份,首次公开发行,2016-09-13 00:00:00
603778,国晟科技,简称变更,2023-11-28 00:00:00
603778,乾景园林,新上市,2015-12-31 00:00:00
603778,乾景园林,首次公开发行,2015-06-25 00:00:00
603779,威龙股份,撤销其他风险警示,2021-08-10 00:00:00
603779,ST威龙,实施其他风险警示,2019-11-25 00:00:00
603779,威龙股份,新上市,2016-05-16 00:00:00
603779,威龙股份,首次公开发行,2016-04-25 00:00:00
603786,科博达,新上市,2019-10-15 00:00:00
603786,科博达,首次公开发行,2019-08-27 00:00:00
603787,新日股份,新上市,2017-04-27 00:00:00
603787,新日股份,首次公开发行,2017-04-07 00:00:00
603788,宁波高发,新上市,2015-01-20 00:00:00
603788,宁波高发,首次公开发行,2014-12-11 00:00:00
603789,*ST星农,实施退市风险警示,2025-05-06 00:00:00
603789,星光农机,新上市,2015-04-27 00:00:00
603789,星光农机,首次公开发行,2015-04-03 00:00:00
603790,雅运股份,新上市,2018-09-12 00:00:00
603790,雅运股份,首次公开发行,2018-08-22 00:00:00
603797,联泰环保,新上市,2017-04-13 00:00:00
603797,联泰环保,首次公开发行,2017-03-21 00:00:00
603798,康普顿,新上市,2016-04-06 00:00:00
603798,康普顿,首次公开发行,2016-03-15 00:00:00
603799,华友钴业,新上市,2015-01-29 00:00:00
603799,华友钴业,首次公开发行,2015-01-07 00:00:00
603800,洪田股份,简称变更,2024-09-20 00:00:00
603800,道森股份,新上市,2015-12-10 00:00:00
603800,道森股份,首次公开发行,2015-06-25 00:00:00
603801,志邦家居,变更公司名称,2018-08-30 00:00:00
603801,志邦股份,新上市,2017-06-30 00:00:00
603801,志邦股份,首次公开发行,2017-06-12 00:00:00
603803,瑞斯康达,新上市,2017-04-20 00:00:00
603803,瑞斯康达,首次公开发行,2017-03-28 00:00:00
603806,福斯特,新上市,2014-09-05 00:00:00
603806,福斯特,首次公开发行,2014-08-20 00:00:00
603808,歌力思,新上市,2015-04-22 00:00:00
603808,歌力思,首次公开发行,2015-04-03 00:00:00
603809,豪能股份,新上市,2017-11-28 00:00:00
603809,豪能股份,首次公开发行,2017-10-18 00:00:00
603810,丰山集团,撤销其他风险警示,2019-11-14 00:00:00
603810,ST丰山,实施其他风险警示,2019-07-16 00:00:00
603810,丰山集团,新上市,2018-09-17 00:00:00
603810,丰山集团,首次公开发行,2018-09-04 00:00:00
603811,诚意药业,新上市,2017-03-15 00:00:00
603811,诚意药业,首次公开发行,2017-02-23 00:00:00
603813,*ST原尚,实施退市风险警示,2025-04-30 00:00:00
603813,原尚股份,新上市,2017-09-18 00:00:00
603813,原尚股份,首次公开发行,2017-08-08 00:00:00
603815,交建股份,新上市,2019-10-21 00:00:00
603815,交建股份,首次公开发行,2019-09-03 00:00:00
603816,顾家家居,新上市,2016-10-14 00:00:00
603816,顾家家居,首次公开发行,2016-09-19 00:00:00
603817,海峡环保,新上市,2017-02-20 00:00:00
603817,海峡环保,首次公开发行,2017-01-23 00:00:00
603818,曲美家居,变更公司名称,2015-08-26 00:00:00
603818,曲美股份,新上市,2015-04-22 00:00:00
603818,曲美股份,首次公开发行,2015-04-03 00:00:00
603819,神力股份,新上市,2016-11-25 00:00:00
603819,神力股份,首次公开发行,2016-10-31 00:00:00
603822,ST嘉澳,实施其他风险警示,2025-12-11 00:00:00
603822,嘉澳环保,新上市,2016-04-28 00:00:00
603822,嘉澳环保,首次公开发行,2016-04-14 00:00:00
603823,百合花,新上市,2016-12-20 00:00:00
603823,百合花,首次公开发行,2016-11-29 00:00:00
603825,ST华扬,实施其他风险警示,2025-08-26 00:00:00
603825,华扬联众,新上市,2017-08-02 00:00:00
603825,华扬联众,首次公开发行,2017-07-13 00:00:00
603826,坤彩科技,新上市,2017-04-14 00:00:00
603826,坤彩科技,首次公开发行,2017-03-21 00:00:00
603828,ST柯利达,实施其他风险警示,2024-05-06 00:00:00
603828,柯利达,新上市,2015-02-26 00:00:00
603828,柯利达,首次公开发行,2015-02-02 00:00:00
603829,洛凯股份,新上市,2017-10-17 00:00:00
603829,洛凯股份,首次公开发行,2017-09-20 00:00:00
603833,欧派家居,新上市,2017-03-28 00:00:00
603833,欧派家居,首次公开发行,2017-03-07 00:00:00
603836,海程邦达,新上市,2021-05-26 00:00:00
603836,海程邦达,首次公开发行,2021-05-07 00:00:00
603838,*ST四通,实施退市风险警示,2025-04-30 00:00:00
603838,四通股份,新上市,2015-07-01 00:00:00
603838,四通股份,首次公开发行,2015-06-10 00:00:00
603839,安正时尚,新上市,2017-02-14 00:00:00
603839,安正时尚,首次公开发行,2017-01-16 00:00:00
603843,*ST正平,实施退市风险警示,2025-05-06 00:00:00
603843,正平股份,新上市,2016-09-05 00:00:00
603843,正平股份,首次公开发行,2016-07-25 00:00:00
603848,好太太,新上市,2017-12-01 00:00:00
603848,好太太,首次公开发行,2017-11-13 00:00:00
603855,华荣股份,新上市,2017-05-24 00:00:00
603855,华荣股份,首次公开发行,2017-05-03 00:00:00
603856,东宏股份,新上市,2017-11-06 00:00:00
603856,东宏股份,首次公开发行,2017-10-16 00:00:00
603858,步长制药,新上市,2016-11-18 00:00:00
603858,步长制药,首次公开发行,2016-10-31 00:00:00
603859,能科科技,简称变更,2021-10-11 00:00:00
603859,能科股份,新上市,2016-10-21 00:00:00
603859,能科股份,首次公开发行,2016-09-26 00:00:00
603860,中公高科,新上市,2017-08-02 00:00:00
603860,中公高科,首次公开发行,2017-07-19 00:00:00
603861,白云电器,新上市,2016-03-22 00:00:00
603861,白云电器,首次公开发行,2016-03-02 00:00:00
603863,松炀资源,撤销其他风险警示,2022-04-19 00:00:00
603863,ST松炀,实施其他风险警示,2021-05-06 00:00:00
603863,松炀资源,新上市,2019-06-21 00:00:00
603863,松炀资源,首次公开发行,2019-05-13 00:00:00
603866,桃李面包,新上市,2015-12-22 00:00:00
603866,桃李面包,首次公开发行,2015-06-25 00:00:00
603867,新化股份,新上市,2019-06-27 00:00:00
603867,新化股份,首次公开发行,2019-06-05 00:00:00
603868,飞科电器,新上市,2016-04-18 00:00:00
603868,飞科电器,首次公开发行,2016-03-28 00:00:00
603869,ST智知,实施其他风险警示,2024-05-06 00:00:00
603869,新智认知,简称变更,2018-07-25 00:00:00
603869,北部湾旅,新上市,2015-03-26 00:00:00
603869,北部湾旅,首次公开发行,2015-03-03 00:00:00
